10.0	-0.017350933266240452	-1.1443034736017583
11.2201845430196	-0.017350027820952428	-1.283935239379024
12.5892541179417	-0.01734888799830616	-1.4406069783243312
14.1253754462275	-0.017347453151627223	-1.6163988395235909
15.8489319246111	-0.017345646955694145	-1.8136451841388839
17.7827941003892	-0.017343373362822937	-2.034965767388971
19.9526231496888	-0.017340511522119243	-2.2833007929223967
22.3872113856834	-0.017336909401022327	-2.5619503401357533
25.1188643150958	-0.017332375786125117	-2.8746187377593495
28.1838293126445	-0.01732667026623672	-3.2254645435977793
31.6227766016838	-0.017319490717371572	-3.6191568944601165
35.4813389233575	-0.017310457718235164	-4.060939117212597
39.8107170553497	-0.017299095242401953	-4.556700648683947
44.6683592150963	-0.017284806925689452	-5.113058508848513
50.1187233627272	-0.017266847259842854	-5.737449822456125
56.2341325190348	-0.017244287346027856	-6.438237209320973
63.0957344480192	-0.01721597561997477	-7.224829292142881
70.7945784384137	-0.017180495768207956	-8.107819145940848
79.432823472428	-0.017136127960604975	-9.09914429851672
89.1250938133744	-0.017080827652886744	-10.212272982100217
99.9999999999998	-0.01701225279762893	-11.462422876753608
112.201845430196	-0.016927903758530025	-12.866820797047836
125.892541179416	-0.016825507290513138	-14.4450149957604
141.253754462275	-0.01670390992441793	-16.219256521161824
158.489319246111	-0.016565013240340355	-18.214973191757753
177.827941003892	-0.016417815697576093	-20.46137052247457
199.526231496888	-0.016286685362328412	-22.99221030803082
223.872113856833	-0.016228097084044348	-25.84684246104084
251.188643150957	-0.01636426332023055	-29.071603214160024
281.838293126445	-0.016950422475653565	-32.72174796305624
316.227766016837	-0.018509056392749794	-36.86416383788746
354.813389233575	-0.02209679968142093	-41.581201125089564
398.107170553496	-0.029832922973305587	-46.9760384261814
446.683592150962	-0.04593757500237644	-53.17992363132081
501.187233627271	-0.07874038078203952	-60.36102042859906
562.341325190348	-0.1444473002525935	-68.73240497231426
630.957344480192	-0.27376288891886796	-78.55068528820142
707.945784384136	-0.521992459086087	89.91671825501143
794.328234724279	-0.9796553590023485	76.49635269576305
891.250938133743	-1.7707959712821695	61.316593884322025
999.999999999997	-3.017310126859618	45.027171782593015
1122.01845430196	-4.772031797611405	28.74250614775621
1258.92541179416	-6.9812078833171585	13.574189701207649
1412.53754462275	-9.522690178637836	0.1663977697335875
1584.89319246111	-12.27274390214838	-11.356480354656076
1778.27941003892	-15.141291782418415	-21.169262705034356
1995.26231496887	-18.073366899648438	-29.539111943283427
2238.72113856833	-21.038464324911025	-36.721782609922705
2511.88643150957	-24.02047474544082	-42.929436262466076
2818.38293126444	-27.011102128062458	-48.32945667215217
3162.27766016837	-30.00612502326572	-53.052488023057315
3548.13389233574	-33.003405286311775	-57.20126676551937
3981.07170553496	-36.00185989433107	-60.8578326359432
4466.83592150961	-39.00093808604588	-64.08886350568528
5011.8723362727	-42.000357442118	-66.94948081806282
5623.41325190347	-44.99997111424548	-69.48594139044638
6309.5734448019	-47.999701094231916	-71.73755428464074
7079.45784384135	-50.9995046446255	-73.73806703797283
7943.28234724278	-53.999357363191876	-75.51668870696058
8912.50938133741	-56.99924459215194	-77.0988621012676
9999.99999999995	-59.999157019657034	-78.5068602012584
11220.1845430196	-62.999088393868746	-79.7602569861987
12589.2541179416	-65.9990343076453	-80.87630663833461
14125.3754462275	-68.99899153095231	-81.87025440847718
15848.9319246111	-71.9989576277993	-82.7555953730614
17782.7941003891	-74.99893072446974	-83.54429260503568
19952.6231496887	-77.99890936095109	-84.24696310036973
22387.2113856833	-80.99889239021954	-84.87303762201658
25118.8643150957	-83.99887890658634	-85.4308991054868
28183.8293126444	-86.99886819276072	-85.92800319599971
31622.7766016836	-89.99885967966694	-86.37098371376
35481.3389233573	-92.99885291538033	-86.76574527723506
39810.7170553495	-95.99884754082893	-87.11754489171004
44668.359215096	-98.99884327064967	-87.43106398963467
50118.7233627269	-101.99883987803977	-87.7104721615329
56234.1325190346	-104.99883718274037	-87.95948362163846
63095.7344480189	-107.99883504149139	-88.18140729705942
70794.5784384133	-110.99883334044449	-88.37919130335705
79432.8234724276	-113.99883198913093	-88.55546246593356
89125.093813374	-116.99883091566484	-88.71256146048968
100000.0	-119.99883006292976	-88.85257407331893
