10.0	-0.01965747264456099	-1.795663224053763
11.2201845430196	-0.02025338941697182	-2.014663250590251
12.5892541179417	-0.02100337079506672	-2.2603424492696136
14.1253754462275	-0.021947171687018763	-2.5359385170919015
15.8489319246111	-0.0231347609904236	-2.8450769517771612
17.7827941003892	-0.024628919888250403	-3.19181539579874
19.9526231496888	-0.026508485962005224	-3.580692179022386
22.3872113856834	-0.02887239474823271	-4.016779083801254
25.1188643150958	-0.031844700671464256	-4.5057381667108105
28.1838293126445	-0.03558079236861135	-5.053882185670874
31.6227766016838	-0.04027505118721529	-5.668237763491261
35.4813389233575	-0.046170231976486814	-6.356609821502496
39.8107170553497	-0.053568864798575505	-7.127644980363772
44.6683592150963	-0.06284697233313741	-7.990890478176702
50.1187233627272	-0.07447035016732467	-8.956843620102303
56.2341325190348	-0.08901353396705267	-10.03698477461748
63.0957344480192	-0.1071813304965874	-11.243784424896912
70.7945784384137	-0.12983234843882047	-12.590671802680053
79.432823472428	-0.15800323250207346	-14.091949370305121
89.1250938133744	-0.19293115297901026	-15.76263436248173
99.9999999999998	-0.23607038042823775	-17.618206731107385
112.201845430196	-0.28909632491528287	-19.674243878064875
125.892541179416	-0.3538871275925497	-21.94592925667905
141.253754462275	-0.4324687716269485	-24.447438217642574
158.489319246111	-0.5269049842051323	-27.191235394133383
177.827941003892	-0.6391085409701215	-30.187368870423203
199.526231496888	-0.770546931071877	-33.4429217446005
223.872113856833	-0.921813753057788	-36.9618832536151
251.188643150957	-1.0920380533979224	-40.74582881622606
281.838293126445	-1.2781053901784392	-44.79595506369705
316.227766016837	-1.473661302433725	-49.117232024713246
354.813389233575	-1.667850134401214	-53.72581565567025
398.107170553496	-1.8436974435651603	-58.66169715057991
446.683592150962	-1.975968948149318	-64.01056294420876
501.187233627271	-2.028284716693583	-69.94377556473434
562.341325190348	-1.949554861220164	-76.7979221581396
630.957344480192	-1.672111535537305	-85.24805649692392
707.945784384136	-1.1271567268564993	83.29116964292551
794.328234724279	-0.3627981557483518	65.83088920239113
891.250938133743	-0.07745677713196407	37.83341377600441
999.999999999997	-2.035721941992347	2.7614531763761914
1122.01845430196	-6.129879893321107	-24.08356152690516
1258.92541179416	-10.605213321494059	-40.263070996885915
1412.53754462275	-14.825554870345465	-50.35498180510932
1584.89319246111	-18.751569373962067	-57.24181721751661
1778.27941003892	-22.446322474928078	-62.30556902756028
1995.26231496887	-25.9704145365044	-66.23366527803283
2238.72113856833	-29.36917245992015	-69.39725386353544
2511.88643150957	-32.67506340731366	-72.0132958929936
2818.38293126444	-35.9113562378859	-74.21770067057243
3162.27766016837	-39.09492854278539	-76.10076534292804
3548.13389233574	-42.23819664907577	-77.72555099957192
3981.07170553496	-45.35041772324683	-79.13799702238205
4466.83592150961	-48.43857460584171	-80.37278420466549
5011.8723362727	-51.50798665402021	-81.45689026932298
5623.41325190347	-54.56273911970548	-82.4118330540823
6309.5734448019	-57.60599038904468	-83.2551363526418
7079.45784384135	-60.6401954684415	-84.00131853523426
7943.28234724278	-63.66727094556373	-84.66257877808765
8912.50938133741	-66.6887183117077	-85.24928619365905
9999.99999999995	-69.70571716434293	-85.77033717453635
11220.1845430196	-72.71919629514014	-86.23342254245641
12589.2541179416	-75.72988832672468	-86.64523161612163
14125.3754462275	-78.73837197129836	-87.01161124977787
15848.9319246111	-81.7451048850645	-87.33769209368421
17782.7941003891	-84.75044931922935	-87.62799053894953
19952.6231496887	-87.75469221556455	-87.88649228997924
22387.2113856833	-90.7580609932609	-88.11672180541842
25118.8643150957	-93.76073597851044	-88.32180068114215
28183.8293126444	-96.76286020826532	-88.50449723747255
31622.7766016836	-99.76454717395944	-88.66726900158885
35481.3389233573	-102.76588694505868	-88.81229936894795
39810.7170553495	-105.76695101584528	-88.94152943373666
44668.359215096	-108.76779614443618	-89.05668576371718
50118.7233627269	-111.76846739534267	-89.15930473596406
56234.1325190346	-114.76900055192277	-89.25075393084776
63095.7344480189	-117.76942402992478	-89.33225099102619
70794.5784384133	-120.76976039574362	-89.4048802823362
79432.8234724276	-123.77002757132664	-89.46960763881131
89125.093813374	-126.77023979057827	-89.52729343066319
100000.0	-129.77040835862618	-89.57870415913827
